Date,Open,High,Low,Close,Volume
1/30/2024,43253.26,43300,43153.06,43177.43,766.09267
1/30/2024,43177.43,43275,43162,43235.99,368.15198
1/30/2024,43235.99,43309.99,43184,43287.61,356.9747
1/30/2024,43287.61,43287.61,43114.13,43184.56,419.63697
1/30/2024,43184.57,43425.23,43175.04,43398.87,453.48
1/30/2024,43398.88,43498,43324,43416.84,621.23619
1/30/2024,43416.84,43474,43377.36,43473.99,293.67839
1/30/2024,43474,43488.88,43363.77,43449.9,571.91879
1/30/2024,43449.9,43622,43411.11,43514.01,722.7907
1/30/2024,43514.01,43575.23,43454.33,43532.1,546.60755
1/30/2024,43532.1,43566,43292.98,43375.5,787.33703
1/30/2024,43375.5,43407.03,43274,43321.1,565.76915
1/30/2024,43321.1,43340,43224,43297.23,528.36432
1/30/2024,43297.22,43378,43297.22,43374.99,381.38308
1/30/2024,43374.99,43516.06,43359.51,43499.03,369.00757
1/30/2024,43499.03,43599,43454.39,43475.62,457.47983
1/30/2024,43475.62,43489.04,43392.71,43412.36,429.41831
1/30/2024,43412.36,43433.21,43306.51,43318.72,285.69362
1/30/2024,43318.72,43430.24,43309.67,43398.31,328.40839
1/30/2024,43398.31,43442.2,43376,43393.23,270.64233
1/30/2024,43393.24,43406.94,43282.94,43359.34,331.05202
1/30/2024,43359.33,43496,43359.33,43454.43,376.46249
1/30/2024,43454.42,43457.66,43360,43371.63,384.4288
1/30/2024,43371.64,43421.1,43336.35,43385.41,253.33402
1/30/2024,43385.41,43471.92,43385.41,43431.9,296.09808
1/30/2024,43431.9,43457.51,43379.99,43403.6,165.40002
1/30/2024,43403.59,43574.8,43392.3,43547.98,411.21494
1/30/2024,43547.99,43584,43480.18,43494.01,492.13246
1/30/2024,43494.01,43716.61,43494.01,43692.01,709.70819
1/30/2024,43692.01,43760,43565.02,43685.74,761.44332
1/30/2024,43685.75,43690.94,43550.01,43561.1,593.38049
1/30/2024,43561.1,43621.1,43488.32,43553.79,579.77916
1/30/2024,43553.8,43649.28,43540.74,43649.27,405.38876
1/30/2024,43649.28,43694.15,43556,43559.61,238.27572
1/30/2024,43559.61,43575.83,43536,43546.07,208.10913
1/30/2024,43546.07,43570.71,43480.75,43527.6,252.79453
1/30/2024,43527.59,43574.8,43483.06,43486.69,277.6096
1/30/2024,43486.7,43497.15,43447.51,43474.78,187.95891
1/30/2024,43474.78,43474.79,43326.27,43327.77,281.92453
1/30/2024,43327.78,43354.48,43192.01,43193.5,433.61023
1/30/2024,43193.5,43244.78,42888,42901.87,701.92111
1/30/2024,42901.88,43002.63,42710,42788.01,1012.37821
1/30/2024,42788,42963.98,42683.99,42941.1,589.38745
1/31/2024,42941.1,43107.77,42920,43020,589.30371
1/31/2024,43019.99,43054.82,42853.87,43038.01,564.56261
1/31/2024,43038.01,43038.01,42898.92,42899.99,297.73243
1/31/2024,42899.99,42969.57,42850,42933.21,330.74725
1/31/2024,42933.2,43000,42871.1,42873.1,277.88468
1/31/2024,42873.11,42886.86,42778.3,42792.01,286.96633
1/31/2024,42792.02,42871.1,42750,42810.46,319.04512
1/31/2024,42810.45,42850,42724.31,42782.82,254.48559
1/31/2024,42782.81,42841.1,42737.39,42746.08,245.9795
1/31/2024,42746.07,42860,42655.07,42828.24,571.20942
1/31/2024,42828.24,42882.4,42771.1,42771.11,240.65939
1/31/2024,42771.11,42899.55,42761.1,42883,192.73082
1/31/2024,42883.01,42925.61,42861.1,42925.37,212.81752
1/31/2024,42925.36,42970,42891.1,42943.87,182.49831
1/31/2024,42943.86,42991.49,42920,42978.88,247.06018
1/31/2024,42978.89,42991.1,42912.4,42930.07,99.79693
1/31/2024,42930.06,42994.27,42901,42983.15,190.93559
1/31/2024,42983.14,42986.21,42934.7,42943.28,90.03254
1/31/2024,42943.28,42943.29,42871.1,42935.5,130.85031
1/31/2024,42935.49,42976.31,42906.47,42962.64,188.13861
1/31/2024,42962.64,43030.73,42962.64,42974.8,215.02608
1/31/2024,42974.8,42974.81,42924.13,42933.2,143.18593
1/31/2024,42933.19,43005,42931.1,43005,115.88976
1/31/2024,43004.99,43050.04,42980,42980,221.16699
1/31/2024,42980,43021.1,42980,42989.59,117.59694
1/31/2024,42989.59,43061.3,42971.09,43034.81,206.30498
1/31/2024,43034.81,43034.82,42930.7,42963.75,221.01991
1/31/2024,42963.74,42986.36,42909.2,42975.93,153.96471
1/31/2024,42975.92,42981.67,42945,42967.03,120.30761
1/31/2024,42967.04,43026.7,42954.09,42991.91,310.09158
1/31/2024,42991.92,43049,42983,43039.99,229.93174
1/31/2024,43039.99,43087.93,43021.1,43050.01,185.0624
1/31/2024,43050.01,43091.1,42950,42950.01,294.85054
1/31/2024,42950,43010,42938.35,42995.62,145.64179
1/31/2024,42995.61,43025,42951.68,42951.69,138.95519
1/31/2024,42951.68,43003,42946.55,42978.01,122.11992
1/31/2024,42978,42978.01,42821.75,42837.32,391.51884
1/31/2024,42837.32,42890,42780,42782.01,388.96602
1/31/2024,42782.02,42851.6,42759,42848.01,341.23405
